Entity,Code,Day,new_vaccinations_smoothed_per_million
Mexico,MEX,2021-03-18,0.12710000000000002
Mexico,MEX,2021-03-19,0.13090000000000002
Mexico,MEX,2021-03-20,0.1379
Mexico,MEX,2021-03-21,0.14100000000000001
Mexico,MEX,2021-03-22,0.1525
Mexico,MEX,2021-03-23,0.1547
Mexico,MEX,2021-03-24,0.1531
Mexico,MEX,2021-03-25,0.1436
Mexico,MEX,2021-03-26,0.1441
Mexico,MEX,2021-03-27,0.14020000000000002
Mexico,MEX,2021-03-28,0.1374
Mexico,MEX,2021-03-29,0.1371
Mexico,MEX,2021-03-30,0.1638
Mexico,MEX,2021-03-31,0.19190000000000002
Mexico,MEX,2021-04-01,0.222
Mexico,MEX,2021-04-02,0.23900000000000002
Mexico,MEX,2021-04-03,0.25070000000000003
Mexico,MEX,2021-04-04,0.2419
Mexico,MEX,2021-04-05,0.2514
Moldova,MDA,2021-03-06,0.0129
Moldova,MDA,2021-03-07,0.0129
Moldova,MDA,2021-03-08,0.0129
Moldova,MDA,2021-03-09,0.0129
Moldova,MDA,2021-03-10,0.0129
Moldova,MDA,2021-03-11,0.0176
Moldova,MDA,2021-03-12,0.0195
Moldova,MDA,2021-03-13,0.025
Moldova,MDA,2021-03-14,0.025500000000000002
Moldova,MDA,2021-03-15,0.026000000000000002
Moldova,MDA,2021-03-16,0.0315
Moldova,MDA,2021-03-17,0.034300000000000004
Moldova,MDA,2021-03-18,0.0327
Moldova,MDA,2021-03-19,0.0328
Moldova,MDA,2021-03-20,0.0287
Moldova,MDA,2021-03-21,0.0297
Moldova,MDA,2021-03-22,0.0287
Moldova,MDA,2021-03-23,0.022600000000000002
Moldova,MDA,2021-03-24,0.025900000000000003
Moldova,MDA,2021-03-25,0.0357
Moldova,MDA,2021-03-26,0.043000000000000003
Moldova,MDA,2021-03-27,0.050800000000000005
Moldova,MDA,2021-03-28,0.0531
Moldova,MDA,2021-03-29,0.057600000000000005
Moldova,MDA,2021-03-30,0.062
Moldova,MDA,2021-03-31,0.0597
Moldova,MDA,2021-04-01,0.0521
Moldova,MDA,2021-04-02,0.0468
Moldova,MDA,2021-04-03,0.042
Moldova,MDA,2021-04-04,0.0426
Monaco,MCO,2020-12-31,0.3211
Monaco,MCO,2021-01-01,0.3211
Monaco,MCO,2021-01-02,0.3211
Monaco,MCO,2021-01-03,0.3211
Monaco,MCO,2021-01-04,0.3211
Monaco,MCO,2021-01-05,0.3211
Monaco,MCO,2021-01-06,0.3211
Monaco,MCO,2021-01-07,0.3211
Monaco,MCO,2021-01-08,0.3211
Monaco,MCO,2021-01-09,0.3211
Monaco,MCO,2021-01-10,0.3211
Monaco,MCO,2021-01-11,0.3211
Monaco,MCO,2021-01-12,0.3211
Monaco,MCO,2021-01-13,0.3211
Monaco,MCO,2021-01-14,0.3211
Monaco,MCO,2021-01-15,0.3211
Monaco,MCO,2021-01-16,0.3211
Monaco,MCO,2021-01-17,0.3211
Monaco,MCO,2021-01-18,0.3211
Monaco,MCO,2021-01-19,0.38220000000000004
Monaco,MCO,2021-01-20,0.4434
Monaco,MCO,2021-01-21,0.5045000000000001
Monaco,MCO,2021-01-22,0.5657
Monaco,MCO,2021-01-23,0.6268
Monaco,MCO,2021-01-24,0.6880000000000001
Monaco,MCO,2021-01-25,0.7492000000000001
Monaco,MCO,2021-01-26,0.7492000000000001
Monaco,MCO,2021-01-27,0.7492000000000001
Monaco,MCO,2021-01-28,0.7492000000000001
Monaco,MCO,2021-01-29,0.7492000000000001
Monaco,MCO,2021-01-30,0.7492000000000001
Monaco,MCO,2021-01-31,0.7492000000000001
Monaco,MCO,2021-02-01,0.7492000000000001
Monaco,MCO,2021-02-02,0.7492000000000001
Monaco,MCO,2021-02-03,0.7492000000000001
Monaco,MCO,2021-02-04,0.7492000000000001
Monaco,MCO,2021-02-05,0.7492000000000001
Monaco,MCO,2021-02-06,0.7492000000000001
Monaco,MCO,2021-02-07,0.7492000000000001
Monaco,MCO,2021-02-08,0.7492000000000001
Monaco,MCO,2021-02-09,0.7492000000000001
Monaco,MCO,2021-02-10,0.7492000000000001
Monaco,MCO,2021-02-11,0.7492000000000001
Monaco,MCO,2021-02-12,0.7492000000000001
Monaco,MCO,2021-02-13,0.7492000000000001
Monaco,MCO,2021-02-14,0.7492000000000001
Monaco,MCO,2021-02-15,0.7492000000000001
Monaco,MCO,2021-02-16,0.7492000000000001
Monaco,MCO,2021-02-17,0.7492000000000001
Monaco,MCO,2021-02-18,0.7492000000000001
Monaco,MCO,2021-02-19,0.7492000000000001
Monaco,MCO,2021-02-20,0.7492000000000001
Monaco,MCO,2021-02-21,0.7492000000000001
Monaco,MCO,2021-02-22,0.7492000000000001
Monaco,MCO,2021-02-23,0.7492000000000001
Monaco,MCO,2021-02-24,0.7492000000000001
Monaco,MCO,2021-02-25,0.7492000000000001
Monaco,MCO,2021-02-26,0.7492000000000001
Monaco,MCO,2021-02-27,0.7492000000000001
Monaco,MCO,2021-02-28,0.7492000000000001
Monaco,MCO,2021-03-01,0.7492000000000001
Monaco,MCO,2021-03-02,0.7492000000000001
Monaco,MCO,2021-03-03,0.7492000000000001
Monaco,MCO,2021-03-04,0.7492000000000001
Monaco,MCO,2021-03-05,0.7007
Monaco,MCO,2021-03-06,0.6549
Monaco,MCO,2021-03-07,0.6065
Monaco,MCO,2021-03-08,0.5606
Monaco,MCO,2021-03-09,0.5122
Monaco,MCO,2021-03-10,0.46630000000000005
Monaco,MCO,2021-03-11,0.4204
Monaco,MCO,2021-03-12,0.4204
Monaco,MCO,2021-03-13,0.4204
Monaco,MCO,2021-03-14,0.4204
Monaco,MCO,2021-03-15,0.4204
Monaco,MCO,2021-03-16,0.4204
Monaco,MCO,2021-03-17,0.4204
Monaco,MCO,2021-03-18,0.4204
Monaco,MCO,2021-03-19,0.4204
Monaco,MCO,2021-03-20,0.42300000000000004
Monaco,MCO,2021-03-21,0.42550000000000004
Monaco,MCO,2021-03-22,0.42810000000000004
Monaco,MCO,2021-03-23,0.43320000000000003
Monaco,MCO,2021-03-24,0.43570000000000003
Monaco,MCO,2021-03-25,0.4383
Monaco,MCO,2021-03-26,0.4434
Monaco,MCO,2021-03-27,0.4434
Monaco,MCO,2021-03-28,0.4434
Monaco,MCO,2021-03-29,0.4434
Monaco,MCO,2021-03-30,0.4434
Monaco,MCO,2021-03-31,0.4434
Monaco,MCO,2021-04-01,0.4434
Monaco,MCO,2021-04-02,0.4434
Mongolia,MNG,2021-02-23,0.0316
Mongolia,MNG,2021-02-24,0.0316
Mongolia,MNG,2021-02-25,0.0316
Mongolia,MNG,2021-02-26,0.0376
Mongolia,MNG,2021-02-27,0.0415
Mongolia,MNG,2021-02-28,0.0392
Mongolia,MNG,2021-03-01,0.0376
Mongolia,MNG,2021-03-02,0.037000000000000005
Mongolia,MNG,2021-03-03,0.0405
Mongolia,MNG,2021-03-04,0.044000000000000004
Mongolia,MNG,2021-03-05,0.042800000000000005
Mongolia,MNG,2021-03-06,0.0414
Mongolia,MNG,2021-03-07,0.0442
Mongolia,MNG,2021-03-08,0.047
Mongolia,MNG,2021-03-09,0.0499
Mongolia,MNG,2021-03-10,0.08320000000000001
Mongolia,MNG,2021-03-11,0.15280000000000002
Mongolia,MNG,2021-03-12,0.2298
Mongolia,MNG,2021-03-13,0.29500000000000004
Mongolia,MNG,2021-03-14,0.3579
Mongolia,MNG,2021-03-15,0.4309
Mongolia,MNG,2021-03-16,0.4596
Mongolia,MNG,2021-03-17,0.4758
Mongolia,MNG,2021-03-18,0.5372
Mongolia,MNG,2021-03-19,0.5337000000000001
Mongolia,MNG,2021-03-20,0.5234
Mongolia,MNG,2021-03-21,0.4762
Mongolia,MNG,2021-03-22,0.4274
Mongolia,MNG,2021-03-23,0.4227
Mongolia,MNG,2021-03-24,0.5113
Mongolia,MNG,2021-03-25,0.4001
Mongolia,MNG,2021-03-26,0.34750000000000003
Mongolia,MNG,2021-03-27,0.3135
Mongolia,MNG,2021-03-28,0.29760000000000003
Mongolia,MNG,2021-03-29,0.2733
Mongolia,MNG,2021-03-30,0.29050000000000004
Mongolia,MNG,2021-03-31,0.18910000000000002
Mongolia,MNG,2021-04-01,0.2088
Mongolia,MNG,2021-04-02,0.23520000000000002
Mongolia,MNG,2021-04-03,0.2645
Mongolia,MNG,2021-04-04,0.43060000000000004
Mongolia,MNG,2021-04-05,0.5896
Montenegro,MNE,2021-02-21,0.035500000000000004
Montenegro,MNE,2021-02-22,0.035500000000000004
Montenegro,MNE,2021-02-23,0.035500000000000004
Montenegro,MNE,2021-02-24,0.035500000000000004
Montenegro,MNE,2021-02-25,0.035500000000000004
Montenegro,MNE,2021-02-26,0.0342
Montenegro,MNE,2021-02-27,0.031200000000000002
Montenegro,MNE,2021-02-28,0.0279
Montenegro,MNE,2021-03-01,0.0247
Montenegro,MNE,2021-03-02,0.024200000000000003
Montenegro,MNE,2021-03-03,0.0236
Montenegro,MNE,2021-03-04,0.0221
Montenegro,MNE,2021-03-05,0.0218
Montenegro,MNE,2021-03-06,0.0236
Montenegro,MNE,2021-03-07,0.0291
Montenegro,MNE,2021-03-08,0.0349
Montenegro,MNE,2021-03-09,0.0322
Montenegro,MNE,2021-03-10,0.029300000000000003
Montenegro,MNE,2021-03-11,0.0274
Montenegro,MNE,2021-03-12,0.0256
Montenegro,MNE,2021-03-13,0.0267
Montenegro,MNE,2021-03-14,0.024
Montenegro,MNE,2021-03-15,0.030600000000000002
Montenegro,MNE,2021-03-16,0.042800000000000005
Montenegro,MNE,2021-03-17,0.0572
Montenegro,MNE,2021-03-18,0.0634
Montenegro,MNE,2021-03-19,0.079
Montenegro,MNE,2021-03-20,0.0845
Montenegro,MNE,2021-03-21,0.0901
Montenegro,MNE,2021-03-22,0.08660000000000001
Montenegro,MNE,2021-03-23,0.083
Montenegro,MNE,2021-03-24,0.11560000000000001
Montenegro,MNE,2021-03-25,0.1557
Montenegro,MNE,2021-03-26,0.1794
Montenegro,MNE,2021-03-27,0.2083
Montenegro,MNE,2021-03-28,0.24810000000000001
Montenegro,MNE,2021-03-29,0.2713
Montenegro,MNE,2021-03-30,0.2662
Montenegro,MNE,2021-03-31,0.2635
Montenegro,MNE,2021-04-01,0.2301
Montenegro,MNE,2021-04-02,0.23340000000000002
Montenegro,MNE,2021-04-03,0.2393
Montenegro,MNE,2021-04-04,0.25120000000000003
Montenegro,MNE,2021-04-05,0.2614
Montserrat,MSR,2021-02-09,0.8602000000000001
Montserrat,MSR,2021-02-10,0.8602000000000001
Montserrat,MSR,2021-02-11,0.8602000000000001
Montserrat,MSR,2021-02-12,0.8602000000000001
Montserrat,MSR,2021-02-13,0.8602000000000001
Montserrat,MSR,2021-02-14,0.8602000000000001
Montserrat,MSR,2021-02-15,0.8602000000000001
Montserrat,MSR,2021-02-16,0.8602000000000001
Montserrat,MSR,2021-02-17,0.8602000000000001
Montserrat,MSR,2021-02-18,0.8602000000000001
Montserrat,MSR,2021-02-19,0.8602000000000001
Montserrat,MSR,2021-02-20,0.8602000000000001
Montserrat,MSR,2021-02-21,0.8602000000000001
Montserrat,MSR,2021-02-22,0.8602000000000001
Montserrat,MSR,2021-02-23,0.8602000000000001
Montserrat,MSR,2021-02-24,0.8002
Montserrat,MSR,2021-02-25,0.7201000000000001
Montserrat,MSR,2021-02-26,0.6601
Montserrat,MSR,2021-02-27,0.5801000000000001
Montserrat,MSR,2021-02-28,0.5201
Montserrat,MSR,2021-03-01,0.44010000000000005
Montserrat,MSR,2021-03-02,0.3801
Montserrat,MSR,2021-03-03,0.3801
Montserrat,MSR,2021-03-04,0.3801
Montserrat,MSR,2021-03-05,0.3801
Montserrat,MSR,2021-03-06,0.3801
Montserrat,MSR,2021-03-07,0.3801
Montserrat,MSR,2021-03-08,0.3801
Montserrat,MSR,2021-03-09,0.3801
Montserrat,MSR,2021-03-10,0.3801
Montserrat,MSR,2021-03-11,0.4801
Montserrat,MSR,2021-03-12,0.5801000000000001
Montserrat,MSR,2021-03-13,0.6801
Montserrat,MSR,2021-03-14,0.7802
Montserrat,MSR,2021-03-15,0.8602000000000001
Montserrat,MSR,2021-03-16,0.9602
Montserrat,MSR,2021-03-17,1.0602
Morocco,MAR,2021-01-29,0.12190000000000001
Morocco,MAR,2021-01-30,0.12190000000000001
Morocco,MAR,2021-01-31,0.11380000000000001
Morocco,MAR,2021-02-01,0.1355
Morocco,MAR,2021-02-02,0.1394
Morocco,MAR,2021-02-03,0.1393
Morocco,MAR,2021-02-04,0.1361
Morocco,MAR,2021-02-05,0.1406
Morocco,MAR,2021-02-06,0.1447
Morocco,MAR,2021-02-07,0.14750000000000002
Morocco,MAR,2021-02-08,0.1355
Morocco,MAR,2021-02-09,0.1385
Morocco,MAR,2021-02-10,0.1694
Morocco,MAR,2021-02-11,0.19490000000000002
Morocco,MAR,2021-02-12,0.27240000000000003
Morocco,MAR,2021-02-13,0.3578
Morocco,MAR,2021-02-14,0.40280000000000005
Morocco,MAR,2021-02-15,0.44780000000000003
Morocco,MAR,2021-02-16,0.4989
Morocco,MAR,2021-02-17,0.5167
Morocco,MAR,2021-02-18,0.5333
Morocco,MAR,2021-02-19,0.4838
Morocco,MAR,2021-02-20,0.4152
Morocco,MAR,2021-02-21,0.37570000000000003
Morocco,MAR,2021-02-22,0.3362
Morocco,MAR,2021-02-23,0.2953
Morocco,MAR,2021-02-24,0.33590000000000003
Morocco,MAR,2021-02-25,0.3758
Morocco,MAR,2021-02-26,0.4111
Morocco,MAR,2021-02-27,0.4399
Morocco,MAR,2021-02-28,0.4572
Morocco,MAR,2021-03-01,0.47450000000000003
Morocco,MAR,2021-03-02,0.497
Morocco,MAR,2021-03-03,0.44780000000000003
Morocco,MAR,2021-03-04,0.39830000000000004
Morocco,MAR,2021-03-05,0.369
Morocco,MAR,2021-03-06,0.3463
Morocco,MAR,2021-03-07,0.3302
Morocco,MAR,2021-03-08,0.3141
Morocco,MAR,2021-03-09,0.303
Morocco,MAR,2021-03-10,0.3206
Morocco,MAR,2021-03-11,0.3365
Morocco,MAR,2021-03-12,0.3934
Morocco,MAR,2021-03-13,0.4606
Morocco,MAR,2021-03-14,0.49720000000000003
Morocco,MAR,2021-03-15,0.5339
Morocco,MAR,2021-03-16,0.5663
Morocco,MAR,2021-03-17,0.5521
Morocco,MAR,2021-03-18,0.5354
Morocco,MAR,2021-03-19,0.47100000000000003
Morocco,MAR,2021-03-20,0.389
Morocco,MAR,2021-03-21,0.3471
Morocco,MAR,2021-03-22,0.3053
Morocco,MAR,2021-03-23,0.2558
Morocco,MAR,2021-03-24,0.2973
Morocco,MAR,2021-03-25,0.33840000000000003
Morocco,MAR,2021-03-26,0.3538
Morocco,MAR,2021-03-27,0.3665
Morocco,MAR,2021-03-28,0.3723
Morocco,MAR,2021-03-29,0.3781
Morocco,MAR,2021-03-30,0.39630000000000004
Morocco,MAR,2021-03-31,0.335
Morocco,MAR,2021-04-01,0.2849
Morocco,MAR,2021-04-02,0.25020000000000003
Morocco,MAR,2021-04-03,0.23470000000000002
Morocco,MAR,2021-04-04,0.2227
Morocco,MAR,2021-04-05,0.21080000000000002
Mozambique,MOZ,2021-03-08,0.024800000000000003
Mozambique,MOZ,2021-03-09,0.024800000000000003
Mozambique,MOZ,2021-03-10,0.024800000000000003
Mozambique,MOZ,2021-03-11,0.024800000000000003
Mozambique,MOZ,2021-03-12,0.024800000000000003
Mozambique,MOZ,2021-03-13,0.024800000000000003
Mozambique,MOZ,2021-03-14,0.0217
Mozambique,MOZ,2021-03-15,0.0187
Mozambique,MOZ,2021-03-16,0.015600000000000001
Mozambique,MOZ,2021-03-17,0.0126
Mozambique,MOZ,2021-03-18,0.009600000000000001
Mozambique,MOZ,2021-03-19,0.006500000000000001
Mozambique,MOZ,2021-03-20,0.0035
Mozambique,MOZ,2021-03-21,0.0035
Mozambique,MOZ,2021-03-22,0.0035
Mozambique,MOZ,2021-03-23,0.0035
Myanmar,MMR,2021-01-27,0.007
Myanmar,MMR,2021-01-28,0.0419
Myanmar,MMR,2021-01-29,0.053500000000000006
Myanmar,MMR,2021-01-30,0.0594
Myanmar,MMR,2021-01-31,0.0629
Myanmar,MMR,2021-02-01,0.06520000000000001
Myanmar,MMR,2021-02-02,0.0668
Myanmar,MMR,2021-02-03,0.07680000000000001
Myanmar,MMR,2021-02-04,0.07680000000000001
Myanmar,MMR,2021-02-05,0.07680000000000001
Namibia,NAM,2021-03-19,0.0009000000000000001
Namibia,NAM,2021-03-20,0.0009000000000000001
Namibia,NAM,2021-03-21,0.0009000000000000001
Namibia,NAM,2021-03-22,0.0009000000000000001
Namibia,NAM,2021-03-23,0.0009000000000000001
Namibia,NAM,2021-03-24,0.0009000000000000001
Namibia,NAM,2021-03-25,0.0009000000000000001
Namibia,NAM,2021-03-26,0.002
Namibia,NAM,2021-03-27,0.0031000000000000003
Namibia,NAM,2021-03-28,0.0043
Namibia,NAM,2021-03-29,0.0054
Namibia,NAM,2021-03-30,0.0066
Namibia,NAM,2021-03-31,0.0077
Namibia,NAM,2021-04-01,0.009600000000000001
Namibia,NAM,2021-04-02,0.009000000000000001
Namibia,NAM,2021-04-03,0.008400000000000001
Nepal,NPL,2021-01-27,0.06470000000000001
Nepal,NPL,2021-01-28,0.06470000000000001
Nepal,NPL,2021-01-29,0.06470000000000001
Nepal,NPL,2021-01-30,0.06470000000000001
Nepal,NPL,2021-01-31,0.06470000000000001
Nepal,NPL,2021-02-01,0.06470000000000001
Nepal,NPL,2021-02-02,0.0629
Nepal,NPL,2021-02-03,0.0611
Nepal,NPL,2021-02-04,0.0592
Nepal,NPL,2021-02-05,0.0574
Nepal,NPL,2021-02-06,0.0557
Nepal,NPL,2021-02-07,0.0539
Nepal,NPL,2021-02-08,0.0521
Nepal,NPL,2021-02-09,0.0522
Nepal,NPL,2021-02-10,0.0522
Nepal,NPL,2021-02-11,0.0523
Nepal,NPL,2021-02-12,0.0523
Nepal,NPL,2021-02-13,0.0523
Nepal,NPL,2021-02-14,0.0523
Nepal,NPL,2021-02-15,0.0523
Nepal,NPL,2021-02-16,0.0523
Nepal,NPL,2021-02-17,0.0523
Nepal,NPL,2021-02-18,0.0523
Nepal,NPL,2021-02-19,0.0523
Nepal,NPL,2021-02-20,0.0523
Nepal,NPL,2021-02-21,0.0666
Nepal,NPL,2021-02-22,0.08080000000000001
Nepal,NPL,2021-02-23,0.0951
Nepal,NPL,2021-02-24,0.10940000000000001
Nepal,NPL,2021-02-25,0.1237
Nepal,NPL,2021-02-26,0.138
Nepal,NPL,2021-02-27,0.15230000000000002
Nepal,NPL,2021-02-28,0.15230000000000002
Nepal,NPL,2021-03-01,0.15230000000000002
Nepal,NPL,2021-03-02,0.15230000000000002
Nepal,NPL,2021-03-03,0.15230000000000002
Nepal,NPL,2021-03-04,0.15230000000000002
Nepal,NPL,2021-03-05,0.15230000000000002
Nepal,NPL,2021-03-06,0.15230000000000002
Nepal,NPL,2021-03-07,0.15230000000000002
Nepal,NPL,2021-03-08,0.15230000000000002
Nepal,NPL,2021-03-09,0.15230000000000002
Nepal,NPL,2021-03-10,0.15230000000000002
Nepal,NPL,2021-03-11,0.15230000000000002
Nepal,NPL,2021-03-12,0.15230000000000002
Nepal,NPL,2021-03-13,0.15230000000000002
Nepal,NPL,2021-03-14,0.15230000000000002
Nepal,NPL,2021-03-15,0.15230000000000002
Nepal,NPL,2021-03-16,0.15230000000000002
Nepal,NPL,2021-03-17,0.15230000000000002
Nepal,NPL,2021-03-18,0.15230000000000002
Nepal,NPL,2021-03-19,0.15230000000000002
Netherlands,NLD,2021-01-18,0.058
Netherlands,NLD,2021-01-19,0.058
Netherlands,NLD,2021-01-20,0.058
Netherlands,NLD,2021-01-21,0.058
Netherlands,NLD,2021-01-22,0.058
Netherlands,NLD,2021-01-23,0.058
Netherlands,NLD,2021-01-24,0.058
Netherlands,NLD,2021-01-25,0.0732
Netherlands,NLD,2021-01-26,0.0884
Netherlands,NLD,2021-01-27,0.10350000000000001
Netherlands,NLD,2021-01-28,0.1187
Netherlands,NLD,2021-01-29,0.1338
Netherlands,NLD,2021-01-30,0.149
Netherlands,NLD,2021-01-31,0.1642
Netherlands,NLD,2021-02-01,0.1678
Netherlands,NLD,2021-02-02,0.1715
Netherlands,NLD,2021-02-03,0.1751
Netherlands,NLD,2021-02-04,0.17880000000000001
Netherlands,NLD,2021-02-05,0.1825
Netherlands,NLD,2021-02-06,0.18610000000000002
Netherlands,NLD,2021-02-07,0.1898
Netherlands,NLD,2021-02-08,0.1879
Netherlands,NLD,2021-02-09,0.18610000000000002
Netherlands,NLD,2021-02-10,0.18430000000000002
Netherlands,NLD,2021-02-11,0.1825
Netherlands,NLD,2021-02-12,0.1806
Netherlands,NLD,2021-02-13,0.17880000000000001
Netherlands,NLD,2021-02-14,0.17700000000000002
Netherlands,NLD,2021-02-15,0.1792
Netherlands,NLD,2021-02-16,0.1814
Netherlands,NLD,2021-02-17,0.1835
Netherlands,NLD,2021-02-18,0.1857
Netherlands,NLD,2021-02-19,0.1879
Netherlands,NLD,2021-02-20,0.19010000000000002
Netherlands,NLD,2021-02-21,0.1923
Netherlands,NLD,2021-02-22,0.20320000000000002
Netherlands,NLD,2021-02-23,0.2141
Netherlands,NLD,2021-02-24,0.22510000000000002
Netherlands,NLD,2021-02-25,0.23600000000000002
Netherlands,NLD,2021-02-26,0.2469
Netherlands,NLD,2021-02-27,0.25780000000000003
Netherlands,NLD,2021-02-28,0.26880000000000004
Netherlands,NLD,2021-03-01,0.2641
Netherlands,NLD,2021-03-02,0.2595
Netherlands,NLD,2021-03-03,0.2549
Netherlands,NLD,2021-03-04,0.25020000000000003
Netherlands,NLD,2021-03-05,0.2456
Netherlands,NLD,2021-03-06,0.2409
Netherlands,NLD,2021-03-07,0.2363
Netherlands,NLD,2021-03-08,0.23440000000000003
Netherlands,NLD,2021-03-09,0.2326
Netherlands,NLD,2021-03-10,0.23070000000000002
Netherlands,NLD,2021-03-11,0.22890000000000002
Netherlands,NLD,2021-03-12,0.227
Netherlands,NLD,2021-03-13,0.2252
Netherlands,NLD,2021-03-14,0.2233
Netherlands,NLD,2021-03-15,0.2165
Netherlands,NLD,2021-03-16,0.2096
Netherlands,NLD,2021-03-17,0.2028
Netherlands,NLD,2021-03-18,0.19590000000000002
Netherlands,NLD,2021-03-19,0.189
Netherlands,NLD,2021-03-20,0.1822
Netherlands,NLD,2021-03-21,0.1753
Netherlands,NLD,2021-03-22,0.1837
Netherlands,NLD,2021-03-23,0.192
Netherlands,NLD,2021-03-24,0.20040000000000002
Netherlands,NLD,2021-03-25,0.2088
Netherlands,NLD,2021-03-26,0.2172
Netherlands,NLD,2021-03-27,0.2255
Netherlands,NLD,2021-03-28,0.23390000000000002
New Zealand,NZL,2021-02-19,0.0006000000000000001
New Zealand,NZL,2021-02-20,0.001
New Zealand,NZL,2021-02-21,0.0022
New Zealand,NZL,2021-02-22,0.0029000000000000002
New Zealand,NZL,2021-02-23,0.0032
New Zealand,NZL,2021-02-24,0.0035
New Zealand,NZL,2021-02-25,0.0033
New Zealand,NZL,2021-02-26,0.0036000000000000003
New Zealand,NZL,2021-02-27,0.0038
New Zealand,NZL,2021-02-28,0.0035
New Zealand,NZL,2021-03-01,0.0106
New Zealand,NZL,2021-03-02,0.0178
New Zealand,NZL,2021-03-03,0.025
New Zealand,NZL,2021-03-04,0.028200000000000003
New Zealand,NZL,2021-03-05,0.0315
New Zealand,NZL,2021-03-06,0.0347
New Zealand,NZL,2021-03-07,0.038
New Zealand,NZL,2021-03-08,0.033800000000000004
New Zealand,NZL,2021-03-09,0.0296
New Zealand,NZL,2021-03-10,0.025400000000000002
New Zealand,NZL,2021-03-11,0.0256
New Zealand,NZL,2021-03-12,0.0258
New Zealand,NZL,2021-03-13,0.025900000000000003
New Zealand,NZL,2021-03-14,0.0261
New Zealand,NZL,2021-03-15,0.0263
New Zealand,NZL,2021-03-16,0.026500000000000003
New Zealand,NZL,2021-03-17,0.0267
New Zealand,NZL,2021-03-18,0.029
New Zealand,NZL,2021-03-19,0.0313
New Zealand,NZL,2021-03-20,0.033600000000000005
New Zealand,NZL,2021-03-21,0.036000000000000004
New Zealand,NZL,2021-03-22,0.0383
New Zealand,NZL,2021-03-23,0.040600000000000004
New Zealand,NZL,2021-03-24,0.0429
New Zealand,NZL,2021-03-25,0.0483
New Zealand,NZL,2021-03-26,0.053700000000000005
New Zealand,NZL,2021-03-27,0.059000000000000004
New Zealand,NZL,2021-03-28,0.0644
New Zealand,NZL,2021-03-29,0.0698
New Zealand,NZL,2021-03-30,0.0751
New Zealand,NZL,2021-03-31,0.0805
Nigeria,NGA,2021-03-05,0.0004
Nigeria,NGA,2021-03-06,0.0004
Nigeria,NGA,2021-03-07,0.0004
Nigeria,NGA,2021-03-08,0.0004
Nigeria,NGA,2021-03-09,0.0004
Nigeria,NGA,2021-03-10,0.0004
Nigeria,NGA,2021-03-11,0.0004
Nigeria,NGA,2021-03-12,0.0004
Nigeria,NGA,2021-03-13,0.0004
Nigeria,NGA,2021-03-14,0.0004
Nigeria,NGA,2021-03-15,0.0004
Nigeria,NGA,2021-03-16,0.0024000000000000002
Nigeria,NGA,2021-03-17,0.0044
Nigeria,NGA,2021-03-18,0.0064
Nigeria,NGA,2021-03-19,0.0085
Nigeria,NGA,2021-03-20,0.0105
Nigeria,NGA,2021-03-21,0.0125
Nigeria,NGA,2021-03-22,0.0145
Nigeria,NGA,2021-03-23,0.0145
Nigeria,NGA,2021-03-24,0.0145
Nigeria,NGA,2021-03-25,0.0165
Nigeria,NGA,2021-03-26,0.018600000000000002
Nigeria,NGA,2021-03-27,0.0206
Nigeria,NGA,2021-03-28,0.022600000000000002
Nigeria,NGA,2021-03-29,0.0252
Nigeria,NGA,2021-03-30,0.0279
Nigeria,NGA,2021-03-31,0.030600000000000002
Nigeria,NGA,2021-04-01,0.0334
North America,,2020-12-15,0.0001
North America,,2020-12-16,0.00030000000000000003
North America,,2020-12-17,0.0004
North America,,2020-12-18,0.0005
North America,,2020-12-19,0.0004
North America,,2020-12-20,0.016
North America,,2020-12-21,0.015300000000000001
North America,,2020-12-22,0.0154
North America,,2020-12-23,0.0251
North America,,2020-12-24,0.0253
North America,,2020-12-25,0.0252
North America,,2020-12-26,0.047900000000000005
North America,,2020-12-27,0.0346
North America,,2020-12-28,0.037700000000000004
North America,,2020-12-29,0.038
North America,,2020-12-30,0.0449
North America,,2020-12-31,0.0449
North America,,2021-01-01,0.045000000000000005
North America,,2021-01-02,0.057
North America,,2021-01-03,0.057
North America,,2021-01-04,0.0616
North America,,2021-01-05,0.0682
North America,,2021-01-06,0.0637
North America,,2021-01-07,0.0792
North America,,2021-01-08,0.099
North America,,2021-01-09,0.0654
North America,,2021-01-10,0.0659
North America,,2021-01-11,0.11330000000000001
North America,,2021-01-12,0.11520000000000001
North America,,2021-01-13,0.1292
North America,,2021-01-14,0.13870000000000002
North America,,2021-01-15,0.1497
North America,,2021-01-16,0.1506
North America,,2021-01-17,0.15080000000000002
North America,,2021-01-18,0.0959
North America,,2021-01-19,0.1706
North America,,2021-01-20,0.16540000000000002
North America,,2021-01-21,0.167
North America,,2021-01-22,0.1763
North America,,2021-01-23,0.20950000000000002
North America,,2021-01-24,0.2409
North America,,2021-01-25,0.262
North America,,2021-01-26,0.1986
North America,,2021-01-27,0.2053
North America,,2021-01-28,0.2162
North America,,2021-01-29,0.2174
North America,,2021-01-30,0.22360000000000002
North America,,2021-01-31,0.22890000000000002
North America,,2021-02-01,0.23340000000000002
North America,,2021-02-02,0.22690000000000002
North America,,2021-02-03,0.22640000000000002
North America,,2021-02-04,0.2214
North America,,2021-02-05,0.2197
North America,,2021-02-06,0.2326
